id,name,region,height,weight,base_experience,types,abilities,moves,location_area_encounters,held_items,base_happiness,color,capture_rate,evolves_from,is_baby,is_mythical,is_legendary,hp,attack,defense,special-attack,special-defense,speed
722,rowlet,alola,3,15,64,"['grass', 'flying']","['overgrow', 'long-reach']","['swords-dance', 'gust', 'fury-attack', 'tackle', 'take-down', 'growl', 'peck', 'razor-leaf', 'solar-beam', 'toxic', 'night-shade', 'double-team', 'confuse-ray', 'light-screen', 'haze', 'swift', 'sky-attack', 'rest', 'substitute', 'snore', 'curse', 'protect', 'foresight', 'giga-drain', 'endure', 'false-swipe', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'synthesis', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'knock-off', 'feather-dance', 'astonish', 'air-cutter', 'bullet-seed', 'aerial-ace', 'covet', 'magical-leaf', 'leaf-blade', 'roost', 'pluck', 'worry-seed', 'sucker-punch', 'seed-bomb', 'air-slash', 'energy-ball', 'brave-bird', 'nasty-plot', 'shadow-claw', 'shadow-sneak', 'defog', 'leaf-storm', 'grass-knot', 'ominous-wind', 'round', 'echoed-voice', 'grass-pledge', 'work-up', 'grassy-terrain', 'confide', 'leafage', 'grassy-glide', 'dual-wingbeat', 'tera-blast', 'trailblaze']","['alola-route-1-west', 'iki-town-area']",Não encontrado.,50.0,brown,45,Não encontrado.,False,False,False,68,55,55,50,50,42
725,litten,alola,4,43,64,['fire'],"['blaze', 'intimidate']","['pay-day', 'scratch', 'swords-dance', 'double-kick', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'growl', 'roar', 'ember', 'flamethrower', 'fire-spin', 'toxic', 'double-team', 'lick', 'fire-blast', 'leech-life', 'fury-swipes', 'rest', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'crunch', 'fake-out', 'heat-wave', 'torment', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'revenge', 'endeavor', 'overheat', 'bulk-up', 'covet', 'u-turn', 'flare-blitz', 'nasty-plot', 'shadow-claw', 'fire-fang', 'flame-charge', 'round', 'acrobatics', 'fire-pledge', 'work-up', 'parting-shot', 'confide', 'power-trip', 'tera-blast', 'trailblaze', 'temper-flare']","['alola-route-1-west', 'iki-town-area']",Não encontrado.,50.0,red,45,Não encontrado.,False,False,False,45,65,40,60,40,70
728,popplio,alola,4,75,64,['water'],"['torrent', 'liquid-voice']","['pound', 'double-slap', 'growl', 'sing', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'toxic', 'double-team', 'waterfall', 'swift', 'amnesia', 'rest', 'substitute', 'snore', 'protect', 'perish-song', 'icy-wind', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'whirlpool', 'uproar', 'hail', 'facade', 'helping-hand', 'dive', 'hyper-voice', 'covet', 'water-pulse', 'brine', 'aqua-ring', 'aqua-tail', 'captivate', 'aqua-jet', 'wonder-room', 'round', 'echoed-voice', 'scald', 'acrobatics', 'water-pledge', 'work-up', 'disarming-voice', 'draining-kiss', 'misty-terrain', 'play-rough', 'moonblast', 'confide', 'aromatic-mist', 'baby-doll-eyes', 'life-dew', 'flip-turn', 'triple-axel', 'tera-blast', 'ice-spinner', 'chilling-water']","['alola-route-1-west', 'iki-town-area']",Não encontrado.,50.0,blue,45,Não encontrado.,False,False,False,50,54,54,66,56,40
731,pikipek,alola,3,12,53,"['normal', 'flying']","['keen-eye', 'skill-link', 'pickup']","['swords-dance', 'fly', 'fury-attack', 'take-down', 'growl', 'supersonic', 'peck', 'drill-peck', 'toxic', 'screech', 'double-team', 'mirror-move', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'rock-smash', 'uproar', 'heat-wave', 'facade', 'helping-hand', 'brick-break', 'knock-off', 'endeavor', 'feather-dance', 'hyper-voice', 'air-cutter', 'bullet-seed', 'aerial-ace', 'roost', 'pluck', 'tailwind', 'u-turn', 'air-slash', 'brave-bird', 'defog', 'gunk-shot', 'smack-down', 'flame-charge', 'round', 'echoed-voice', 'acrobatics', 'work-up', 'boomburst', 'confide', 'dual-wingbeat', 'tera-blast']","['alola-route-1-east', 'alola-route-1-south', 'alola-route-1-west', 'alola-route-4-area', 'alola-route-5-area', 'alola-route-6-north', 'alola-route-6-south', 'alola-route-8-main', 'poke-pelago-poni-island-reached', 'poke-pelago-ulaula-island-reached', 'poke-pelago-elite-four-defeated']",['oran-berry'],70.0,black,255,Não encontrado.,False,False,False,35,75,30,30,30,65
734,yungoos,alola,4,60,51,['normal'],"['stakeout', 'strong-jaw', 'adaptability']","['sand-attack', 'tackle', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'earthquake', 'dig', 'toxic', 'double-team', 'bide', 'rest', 'hyper-fang', 'super-fang', 'substitute', 'thief', 'snore', 'reversal', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'revenge', 'yawn', 'endeavor', 'odor-sleuth', 'rock-tomb', 'mud-shot', 'shock-wave', 'u-turn', 'payback', 'last-resort', 'seed-bomb', 'thunder-fang', 'ice-fang', 'fire-fang', 'zen-headbutt', 'round', 'echoed-voice', 'bulldoze', 'work-up', 'wild-charge', 'confide', 'psychic-fangs', 'stomping-tantrum', 'tera-blast', 'trailblaze', 'chilling-water']","['alola-route-1-east', 'alola-route-1-hauoli-outskirts', 'alola-route-1-south', 'alola-route-1-west', 'alola-route-2-north', 'alola-route-2-south', 'alola-route-3-north', 'alola-route-3-south', 'alola-route-4-area', 'alola-route-6-north', 'alola-route-6-south', 'alola-route-8-main', 'hauoli-city-shopping-district', 'kalae-bay-area', 'verdant-cavern-trial-site']",['pecha-berry'],70.0,brown,255,Não encontrado.,False,False,False,48,70,30,30,30,45
736,grubbin,alola,4,44,60,['bug'],['swarm'],"['vice-grip', 'take-down', 'bite', 'string-shot', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'screech', 'double-team', 'harden', 'light-screen', 'rest', 'substitute', 'snore', 'protect', 'mud-slap', 'endure', 'swagger', 'spark', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'hidden-power', 'rain-dance', 'crunch', 'facade', 'charge', 'mud-shot', 'shock-wave', 'magnet-rise', 'poison-jab', 'x-scissor', 'discharge', 'bug-bite', 'charge-beam', 'round', 'acrobatics', 'volt-switch', 'struggle-bug', 'electroweb', 'wild-charge', 'sticky-web', 'confide', 'electric-terrain', 'lunge', 'rising-voltage', 'skitter-smack', 'tera-blast', 'pounce']","['alola-route-1-east', 'alola-route-1-west', 'alola-route-4-area', 'alola-route-5-area', 'alola-route-6-north', 'alola-route-6-south', 'blush-mountain-area']",Não encontrado.,50.0,gray,255,Não encontrado.,False,False,False,47,62,45,55,45,46
739,crabrawler,alola,6,70,68,['fighting'],"['hyper-cutter', 'iron-fist', 'anger-point']","['ice-punch', 'thunder-punch', 'slam', 'body-slam', 'take-down', 'leer', 'bubble-beam', 'earthquake', 'dig', 'toxic', 'double-team', 'swift', 'amnesia', 'bubble', 'dizzy-punch', 'crabhammer', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'reversal', 'protect', 'mud-slap', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'helping-hand', 'superpower', 'brick-break', 'knock-off', 'endeavor', 'rock-tomb', 'iron-defense', 'bulk-up', 'mud-shot', 'close-combat', 'payback', 'fling', 'drain-punch', 'focus-blast', 'zen-headbutt', 'gunk-shot', 'iron-head', 'stone-edge', 'wide-guard', 'round', 'scald', 'bulldoze', 'frost-breath', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'brutal-swing', 'stomping-tantrum', 'liquidation', 'coaching', 'tera-blast', 'chilling-water', 'upper-hand']","['alola-route-2-south', 'alola-route-3-south', 'alola-route-4-area', 'alola-route-5-area', 'alola-route-8-main', 'alola-route-10-area', 'alola-route-12-area', 'alola-route-15-main', 'alola-route-16-main', 'alola-route-17-west', 'berry-fields-area', 'poni-plains-west', 'poni-wilds-area', 'ulaula-beach-area']",['aspear-berry'],70.0,purple,225,Não encontrado.,False,False,False,47,82,57,42,47,63
741,oricorio-baile,alola,6,34,167,"['fire', 'flying']",['dancer'],"['pound', 'double-slap', 'swords-dance', 'fly', 'take-down', 'growl', 'peck', 'toxic', 'agility', 'double-team', 'mirror-move', 'swift', 'sky-attack', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'icy-wind', 'sandstorm', 'endure', 'charm', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'flatter', 'facade', 'taunt', 'helping-hand', 'role-play', 'feather-dance', 'teeter-dance', 'air-cutter', 'aerial-ace', 'covet', 'calm-mind', 'roost', 'pluck', 'tailwind', 'u-turn', 'embargo', 'air-slash', 'defog', 'captivate', 'quiver-dance', 'round', 'quash', 'acrobatics', 'work-up', 'hurricane', 'confide', 'revelation-dance', 'dual-wingbeat', 'tera-blast', 'trailblaze', 'alluring-voice']",['ulaula-meadow-area'],['honey'],70.0,red,45,Não encontrado.,False,False,False,75,70,70,98,70,93
742,cutiefly,alola,1,2,61,"['bug', 'fairy']","['honey-gather', 'shield-dust', 'sweet-veil']","['absorb', 'stun-spore', 'toxic', 'psychic', 'double-team', 'light-screen', 'reflect', 'swift', 'dream-eater', 'leech-life', 'rest', 'substitute', 'thief', 'snore', 'protect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'sweet-scent', 'hidden-power', 'sunny-day', 'psych-up', 'facade', 'helping-hand', 'trick', 'skill-swap', 'imprison', 'aromatherapy', 'fake-tears', 'silver-wind', 'signal-beam', 'aerial-ace', 'covet', 'magical-leaf', 'calm-mind', 'roost', 'tailwind', 'u-turn', 'last-resort', 'bug-buzz', 'energy-ball', 'switcheroo', 'defog', 'grass-knot', 'bug-bite', 'wonder-room', 'telekinesis', 'magic-room', 'quiver-dance', 'after-you', 'round', 'ally-switch', 'acrobatics', 'bestow', 'struggle-bug', 'sticky-web', 'draining-kiss', 'play-rough', 'fairy-wind', 'moonblast', 'confide', 'aromatic-mist', 'powder', 'dazzling-gleam', 'infestation', 'pollen-puff', 'speed-swap', 'skitter-smack', 'dual-wingbeat', 'tera-blast', 'pounce', 'trailblaze']","['alola-route-2-north', 'alola-route-3-north', 'alola-route-3-south', 'melemele-meadow-area', 'poke-pelago-poni-island-reached', 'poke-pelago-ulaula-island-reached', 'poke-pelago-elite-four-defeated']",['honey'],50.0,yellow,190,Não encontrado.,False,False,False,40,45,40,55,40,84
744,rockruff,alola,5,92,56,['rock'],"['keen-eye', 'vital-spirit', 'steadfast']","['swords-dance', 'sand-attack', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'rock-throw', 'dig', 'toxic', 'double-team', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'crunch', 'facade', 'taunt', 'helping-hand', 'endeavor', 'hyper-voice', 'crush-claw', 'odor-sleuth', 'rock-tomb', 'iron-defense', 'howl', 'covet', 'last-resort', 'sucker-punch', 'rock-polish', 'earth-power', 'thunder-fang', 'fire-fang', 'zen-headbutt', 'rock-climb', 'iron-head', 'stone-edge', 'stealth-rock', 'round', 'echoed-voice', 'bulldoze', 'snarl', 'play-rough', 'confide', 'psychic-fangs', 'stomping-tantrum', 'tera-blast', 'trailblaze']","['alola-route-1-south', 'ten-carat-hill-farthest-hollow']",Não encontrado.,50.0,brown,190,Não encontrado.,False,False,False,45,65,40,30,40,60
746,wishiwashi-solo,alola,2,3,61,['water'],['schooling'],"['take-down', 'double-edge', 'growl', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'earthquake', 'toxic', 'double-team', 'waterfall', 'rest', 'substitute', 'snore', 'protect', 'feint-attack', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'whirlpool', 'beat-up', 'uproar', 'hail', 'facade', 'helping-hand', 'endeavor', 'dive', 'muddy-water', 'mud-shot', 'covet', 'water-sport', 'water-pulse', 'brine', 'u-turn', 'aqua-ring', 'aqua-tail', 'soak', 'round', 'scald', 'bulldoze', 'confide', 'liquidation', 'tearful-look', 'scale-shot', 'flip-turn']","['alola-route-7-area', 'alola-route-8-main', 'alola-route-9-main', 'alola-route-13-area', 'alola-route-14-area', 'alola-route-15-main', 'akala-outskirts-area', 'brooklet-hill-totems-den', 'hauoli-city-beachfront', 'kalae-bay-area', 'melemele-sea-area', 'secluded-shore-area', 'tapu-village-area']",Não encontrado.,50.0,blue,60,Não encontrado.,False,False,False,45,20,20,25,25,40
747,mareanie,alola,4,80,61,"['poison', 'water']","['merciless', 'limber', 'regenerator']","['poison-sting', 'pin-missile', 'bite', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'peck', 'toxic', 'double-team', 'recover', 'haze', 'spike-cannon', 'rest', 'substitute', 'snore', 'spite', 'protect', 'sludge-bomb', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'rain-dance', 'stockpile', 'spit-up', 'swallow', 'hail', 'facade', 'magic-coat', 'knock-off', 'snatch', 'muddy-water', 'iron-defense', 'mud-shot', 'covet', 'water-pulse', 'brine', 'payback', 'gastro-acid', 'toxic-spikes', 'poison-jab', 'gunk-shot', 'wide-guard', 'venoshock', 'sludge-wave', 'acid-spray', 'after-you', 'round', 'scald', 'frost-breath', 'confide', 'venom-drench', 'infestation', 'lunge', 'liquidation', 'tera-blast', 'ice-spinner', 'pounce', 'chilling-water']","['alola-route-9-main', 'hauoli-city-beachfront', 'melemele-sea-area']",['poison-barb'],50.0,blue,190,Não encontrado.,False,False,False,50,53,62,43,52,45
749,mudbray,alola,10,1100,77,['ground'],"['own-tempo', 'stamina', 'inner-focus']","['stomp', 'double-kick', 'mega-kick', 'body-slam', 'take-down', 'double-edge', 'roar', 'low-kick', 'counter', 'strength', 'earthquake', 'fissure', 'toxic', 'double-team', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'superpower', 'endeavor', 'mud-sport', 'rock-tomb', 'sand-tomb', 'iron-defense', 'close-combat', 'payback', 'earth-power', 'mud-bomb', 'iron-head', 'stone-edge', 'stealth-rock', 'smack-down', 'heavy-slam', 'low-sweep', 'round', 'bulldoze', 'rototiller', 'confide', 'high-horsepower', 'stomping-tantrum', 'tera-blast']","['alola-route-4-area', 'alola-route-6-north', 'alola-route-12-area', 'blush-mountain-area', 'paniola-ranch-area']",['light-clay'],50.0,brown,190,Não encontrado.,False,False,False,70,100,70,45,55,45
751,dewpider,alola,3,40,54,"['water', 'bug']","['water-bubble', 'water-absorb']","['headbutt', 'bite', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'aurora-beam', 'toxic', 'double-team', 'waterfall', 'leech-life', 'bubble', 'rest', 'substitute', 'spider-web', 'snore', 'protect', 'icy-wind', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'crunch', 'mirror-coat', 'stockpile', 'spit-up', 'facade', 'magic-coat', 'endeavor', 'signal-beam', 'iron-defense', 'water-sport', 'water-pulse', 'aqua-ring', 'poison-jab', 'x-scissor', 'bug-buzz', 'bug-bite', 'power-split', 'wonder-room', 'magic-room', 'soak', 'entrainment', 'round', 'scald', 'frost-breath', 'sticky-web', 'confide', 'infestation', 'lunge', 'liquidation', 'skitter-smack', 'tera-blast', 'pounce', 'trailblaze', 'chilling-water']","['brooklet-hill-north', 'brooklet-hill-south']",['mystic-water'],50.0,green,200,Não encontrado.,False,False,False,38,40,52,40,72,27
753,fomantis,alola,3,15,50,['grass'],"['leaf-guard', 'contrary']","['swords-dance', 'take-down', 'growth', 'razor-leaf', 'solar-beam', 'toxic', 'double-team', 'leech-life', 'rest', 'slash', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'ingrain', 'weather-ball', 'aromatherapy', 'signal-beam', 'bullet-seed', 'magical-leaf', 'leaf-blade', 'payback', 'fling', 'worry-seed', 'poison-jab', 'seed-bomb', 'x-scissor', 'energy-ball', 'defog', 'leaf-storm', 'grass-knot', 'bug-bite', 'round', 'dual-chop', 'petal-blizzard', 'grassy-terrain', 'confide', 'leafage', 'grassy-glide', 'skitter-smack', 'tera-blast', 'trailblaze']","['alola-route-5-area', 'lush-jungle-north', 'lush-jungle-south', 'lush-jungle-west']",['miracle-seed'],50.0,pink,190,Não encontrado.,False,False,False,40,55,35,50,35,35
755,morelull,alola,2,15,57,"['grass', 'fairy']","['illuminate', 'effect-spore', 'rain-dish']","['absorb', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'thunder-wave', 'toxic', 'double-team', 'confuse-ray', 'light-screen', 'amnesia', 'dream-eater', 'spore', 'flash', 'rest', 'substitute', 'snore', 'protect', 'sludge-bomb', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'synthesis', 'moonlight', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'ingrain', 'magic-coat', 'recycle', 'astonish', 'signal-beam', 'worry-seed', 'seed-bomb', 'energy-ball', 'grass-knot', 'wonder-room', 'magic-room', 'after-you', 'round', 'draining-kiss', 'moonblast', 'confide', 'dazzling-gleam', 'strength-sap', 'spotlight', 'pollen-puff']","['alola-route-11-area', 'brooklet-hill-north', 'brooklet-hill-south', 'lush-jungle-north', 'lush-jungle-south', 'lush-jungle-west']","['tiny-mushroom', 'big-mushroom']",50.0,purple,190,Não encontrado.,False,False,False,40,35,55,65,75,15
757,salandit,alola,6,48,64,"['poison', 'fire']","['corrosion', 'oblivious']","['double-slap', 'scratch', 'sand-attack', 'take-down', 'ember', 'flamethrower', 'dragon-rage', 'thunder-wave', 'toxic', 'agility', 'double-team', 'smog', 'fire-blast', 'swift', 'poison-gas', 'leech-life', 'rest', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'sweet-scent', 'iron-tail', 'hidden-power', 'sunny-day', 'beat-up', 'fake-out', 'heat-wave', 'torment', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'snatch', 'poison-fang', 'overheat', 'dragon-claw', 'poison-tail', 'covet', 'payback', 'fling', 'toxic-spikes', 'flare-blitz', 'poison-jab', 'dragon-pulse', 'nasty-plot', 'shadow-claw', 'fire-fang', 'gunk-shot', 'venoshock', 'flame-burst', 'sludge-wave', 'flame-charge', 'acid-spray', 'foul-play', 'round', 'incinerate', 'belch', 'confide', 'venom-drench', 'scale-shot', 'skitter-smack', 'burning-jealousy', 'tera-blast', 'trailblaze', 'temper-flare']","['alola-route-8-main', 'lush-jungle-east-cave', 'wela-volcano-park-area']",['smoke-ball'],50.0,black,120,Não encontrado.,False,False,False,48,44,40,71,40,77
759,stufful,alola,5,68,68,"['normal', 'fighting']","['fluffy', 'klutz', 'cute-charm']","['mega-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'bind', 'stomp', 'mega-kick', 'tackle', 'take-down', 'thrash', 'double-edge', 'leer', 'roar', 'strength', 'earthquake', 'toxic', 'double-team', 'defense-curl', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'flail', 'protect', 'endure', 'charm', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'facade', 'focus-punch', 'taunt', 'role-play', 'superpower', 'brick-break', 'rock-tomb', 'aerial-ace', 'bulk-up', 'hammer-arm', 'payback', 'fling', 'force-palm', 'focus-blast', 'zen-headbutt', 'iron-head', 'wide-guard', 'low-sweep', 'round', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'baby-doll-eyes', 'brutal-swing', 'stomping-tantrum', 'coaching']","['alola-route-8-main', 'akala-outskirts-area']",Não encontrado.,50.0,pink,140,Não encontrado.,False,False,False,70,75,50,45,50,50
761,bounsweet,alola,3,32,42,['grass'],"['leaf-guard', 'oblivious', 'sweet-veil']","['take-down', 'razor-leaf', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'swift', 'splash', 'rest', 'substitute', 'snore', 'flail', 'protect', 'giga-drain', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'rapid-spin', 'sweet-scent', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'endeavor', 'teeter-dance', 'aromatherapy', 'grass-whistle', 'bullet-seed', 'bounce', 'covet', 'magical-leaf', 'feint', 'acupressure', 'worry-seed', 'seed-bomb', 'energy-ball', 'zen-headbutt', 'leaf-storm', 'grass-knot', 'round', 'draining-kiss', 'grassy-terrain', 'play-rough', 'play-nice', 'confide', 'aromatic-mist', 'dazzling-gleam', 'grassy-glide', 'tera-blast', 'trailblaze']","['alola-route-5-area', 'lush-jungle-west']",['grassy-seed'],50.0,purple,235,Não encontrado.,False,False,False,42,30,38,30,38,32
